 ,chunk,ID,X (pixels),Y (pixels),Radius (pixels),Score,nCircles,Resolution,Frame (slice #),Method
3092,0,841,867,808,6,0.506,1012,233,1,Full
3093,0,842,875,809,6,0.506,1012,233,1,Full
3094,0,843,864,833,6,0.506,1012,233,1,Full
3095,0,844,900,984,6,0.506,1012,233,1,Full
3096,0,845,933,1187,7,0.506,1012,233,1,Full
3097,0,846,515,986,6,0.506,1012,233,1,Full
3098,0,847,49,990,6,0.506,1012,233,1,Full
3099,0,848,156,1287,7,0.506,1012,233,1,Full
3100,0,849,136,1288,7,0.506,1012,233,1,Full
3101,0,850,496,999,6,0.506,1012,233,1,Full
3102,0,851,1164,1303,7,0.506,1012,233,1,Full
3103,0,852,1196,1533,7,0.506,1012,233,1,Full
3104,0,853,70,1012,6,0.506,1012,233,1,Full
3105,0,854,129,1608,7,0.506,1012,233,1,Full
3106,0,855,1128,1849,7,0.506,1012,233,1,Full
3107,0,856,1600,1900,7,0.506,1012,233,1,Full
3108,0,857,1256,1039,6,0.506,1012,233,1,Full
3109,0,858,338,1049,6,0.506,1012,233,1,Full
3110,0,859,665,1082,6,0.506,1012,233,1,Full
3111,0,860,1643,1087,6,0.506,1012,233,1,Full
3112,0,861,1194,1147,6,0.506,1012,233,1,Full
3113,0,862,348,1175,6,0.506,1012,233,1,Full
3114,0,863,562,1189,6,0.506,1012,233,1,Full
3115,0,864,619,1193,6,0.506,1012,233,1,Full
3116,0,865,141,1216,6,0.506,1012,233,1,Full
3117,0,866,1364,1305,6,0.506,1012,233,1,Full
3118,0,867,638,1327,6,0.506,1012,233,1,Full
3119,0,868,234,1335,6,0.506,1012,233,1,Full
3120,0,869,1735,1359,6,0.506,1012,233,1,Full
3121,0,870,489,1492,6,0.506,1012,233,1,Full
3122,0,871,385,1619,6,0.506,1012,233,1,Full
3123,0,872,548,1713,6,0.506,1012,233,1,Full
3124,0,873,310,1736,6,0.506,1012,233,1,Full
3125,0,874,340,1768,6,0.506,1012,233,1,Full
3126,0,875,1032,1783,6,0.506,1012,233,1,Full
3127,0,876,1897,1799,6,0.506,1012,233,1,Full
3128,0,877,1457,1831,6,0.506,1012,233,1,Full
3129,0,878,1159,1855,6,0.506,1012,233,1,Full
3130,0,879,541,1859,6,0.506,1012,233,1,Full
3131,0,880,364,1863,6,0.506,1012,233,1,Full
3132,0,881,145,1913,6,0.506,1012,233,1,Full
3133,0,882,326,2025,6,0.506,1012,233,1,Full
3134,0,883,1206,266,9,0.502,1012,233,1,Full
3135,0,884,180,165,8,0.502,1012,233,1,Full
3136,0,885,1006,489,8,0.502,1012,233,1,Full
3137,0,886,1686,528,8,0.502,1012,233,1,Full
3138,0,887,1120,565,8,0.502,1012,233,1,Full
3139,0,888,1011,815,8,0.502,1012,233,1,Full
3140,0,889,1135,968,8,0.502,1012,233,1,Full
3141,0,890,1478,16,6,0.502,1012,233,1,Full
3142,0,891,33,20,7,0.502,1012,233,1,Full
3143,0,892,1406,1004,8,0.502,1012,233,1,Full
3144,0,893,664,1007,8,0.502,1012,233,1,Full
3145,0,894,1819,28,6,0.502,1012,233,1,Full
3146,0,895,1409,102,7,0.502,1012,233,1,Full
3147,0,896,1063,29,6,0.502,1012,233,1,Full
3148,0,897,2041,35,6,0.502,1012,233,1,Full
3149,0,898,471,1122,8,0.502,1012,233,1,Full
3150,0,899,1191,1157,8,0.502,1012,233,1,Full
3151,0,900,1116,1241,8,0.502,1012,233,1,Full
3152,0,901,1987,1372,8,0.502,1012,233,1,Full
3153,0,902,245,268,7,0.502,1012,233,1,Full
3154,0,903,468,1484,8,0.502,1012,233,1,Full
3155,0,904,949,90,6,0.502,1012,233,1,Full
3156,0,905,353,1612,8,0.502,1012,233,1,Full
3157,0,906,142,1802,8,0.502,1012,233,1,Full
3158,0,907,1075,97,6,0.502,1012,233,1,Full
3159,0,908,701,1141,12,0.502,1012,233,1,Full
3160,0,909,1127,179,6,0.502,1012,233,1,Full
3161,0,910,1725,204,14,0.502,1012,233,1,Full
3162,0,911,1283,198,6,0.502,1012,233,1,Full
3163,0,912,641,201,6,0.502,1012,233,1,Full
3164,0,913,901,289,7,0.502,1012,233,1,Full
3165,0,914,638,219,6,0.502,1012,233,1,Full
3166,0,915,1494,219,6,0.502,1012,233,1,Full
3167,0,916,1478,226,6,0.502,1012,233,1,Full
3168,0,917,542,258,6,0.502,1012,233,1,Full
3169,0,918,306,261,6,0.502,1012,233,1,Full
3170,0,919,1096,334,7,0.502,1012,233,1,Full
3171,0,920,694,288,6,0.502,1012,233,1,Full
3172,0,921,1822,307,6,0.502,1012,233,1,Full
3173,0,922,604,321,6,0.502,1012,233,1,Full
3174,0,923,1269,352,7,0.502,1012,233,1,Full
3175,0,924,1908,329,6,0.502,1012,233,1,Full
3176,0,925,1553,343,6,0.502,1012,233,1,Full
3177,0,926,630,402,7,0.502,1012,233,1,Full
3178,0,927,1266,380,6,0.502,1012,233,1,Full
3179,0,928,252,444,7,0.502,1012,233,1,Full
3180,0,929,1112,384,6,0.502,1012,233,1,Full
3181,0,930,1030,403,6,0.502,1012,233,1,Full
3182,0,931,474,469,7,0.502,1012,233,1,Full
3183,0,932,1005,417,6,0.502,1012,233,1,Full
3184,0,933,1808,494,7,0.502,1012,233,1,Full
3185,0,934,841,461,6,0.502,1012,233,1,Full
3186,0,935,825,504,7,0.502,1012,233,1,Full
3187,0,936,899,524,7,0.502,1012,233,1,Full
3188,0,937,1338,526,7,0.502,1012,233,1,Full
3189,0,938,407,533,7,0.502,1012,233,1,Full
3190,0,939,200,492,6,0.502,1012,233,1,Full
3191,0,940,1617,584,7,0.502,1012,233,1,Full
3192,0,941,1666,586,7,0.502,1012,233,1,Full
3193,0,942,1165,507,6,0.502,1012,233,1,Full
3194,0,943,1424,581,6,0.502,1012,233,1,Full
3195,0,944,1917,597,7,0.502,1012,233,1,Full
3196,0,945,1312,643,7,0.502,1012,233,1,Full
3197,0,946,862,586,6,0.502,1012,233,1,Full
3198,0,947,1087,746,7,0.502,1012,233,1,Full
3199,0,948,1009,696,6,0.502,1012,233,1,Full
3200,0,949,1315,703,6,0.502,1012,233,1,Full
3201,0,950,256,774,7,0.502,1012,233,1,Full
3202,0,951,1280,821,7,0.502,1012,233,1,Full
3203,0,952,1255,713,6,0.502,1012,233,1,Full
3204,0,953,1315,957,7,0.502,1012,233,1,Full
3205,0,954,649,971,7,0.502,1012,233,1,Full
3206,0,955,1705,997,7,0.502,1012,233,1,Full
3207,0,956,188,716,6,0.502,1012,233,1,Full
3208,0,957,1035,726,6,0.502,1012,233,1,Full
3209,0,958,1193,1180,7,0.502,1012,233,1,Full
3210,0,959,1255,744,6,0.502,1012,233,1,Full
3211,0,960,1015,1229,7,0.502,1012,233,1,Full
3212,0,961,1406,770,6,0.502,1012,233,1,Full
3213,0,962,1531,777,6,0.502,1012,233,1,Full
3214,0,963,512,779,6,0.502,1012,233,1,Full
3215,0,964,607,1275,7,0.502,1012,233,1,Full
3216,0,965,364,1466,7,0.502,1012,233,1,Full
3217,0,966,835,788,6,0.502,1012,233,1,Full
3218,0,967,1981,799,6,0.502,1012,233,1,Full
3219,0,968,1134,1489,7,0.502,1012,233,1,Full
3220,0,969,72,1519,7,0.502,1012,233,1,Full
3221,0,970,1055,1523,7,0.502,1012,233,1,Full
3222,0,971,530,868,6,0.502,1012,233,1,Full
3223,0,972,843,1583,7,0.502,1012,233,1,Full
3224,0,973,1188,902,6,0.502,1012,233,1,Full
3225,0,974,341,1670,7,0.502,1012,233,1,Full
3226,0,975,132,922,6,0.502,1012,233,1,Full
3227,0,976,1490,933,6,0.502,1012,233,1,Full
3228,0,977,1249,941,6,0.502,1012,233,1,Full
3229,0,978,1331,943,6,0.502,1012,233,1,Full
3230,0,979,851,1008,6,0.502,1012,233,1,Full
3231,0,980,1600,1047,6,0.502,1012,233,1,Full
3232,0,981,1019,1767,7,0.502,1012,233,1,Full
3233,0,982,1462,1118,6,0.502,1012,233,1,Full
3234,0,983,572,1165,6,0.502,1012,233,1,Full
3235,0,984,1319,1175,6,0.502,1012,233,1,Full
3236,0,985,334,1787,7,0.502,1012,233,1,Full
3237,0,986,1911,1216,6,0.502,1012,233,1,Full
3238,0,987,199,1243,6,0.502,1012,233,1,Full
3239,0,988,1657,1252,6,0.502,1012,233,1,Full
3240,0,989,666,1795,7,0.502,1012,233,1,Full
3241,0,990,492,1275,6,0.502,1012,233,1,Full
3242,0,991,1907,1313,6,0.502,1012,233,1,Full
3243,0,992,1127,1899,7,0.502,1012,233,1,Full
3244,0,993,1476,1335,6,0.502,1012,233,1,Full
3245,0,994,690,1907,7,0.502,1012,233,1,Full
3246,0,995,318,1987,7,0.502,1012,233,1,Full
3247,0,996,1262,2004,7,0.502,1012,233,1,Full
3248,0,997,1407,1377,6,0.502,1012,233,1,Full
3249,0,998,451,1407,6,0.502,1012,233,1,Full
3250,0,999,560,1407,6,0.502,1012,233,1,Full
3251,0,1000,622,1462,6,0.502,1012,233,1,Full
3252,0,1001,734,1504,6,0.502,1012,233,1,Full
3253,0,1002,342,1527,6,0.502,1012,233,1,Full
3254,0,1003,627,1577,6,0.502,1012,233,1,Full
3255,0,1004,250,1621,6,0.502,1012,233,1,Full
3256,0,1005,964,1646,6,0.502,1012,233,1,Full
3257,0,1006,393,1684,6,0.502,1012,233,1,Full
3258,0,1007,1792,1692,6,0.502,1012,233,1,Full
3259,0,1008,456,1698,6,0.502,1012,233,1,Full
3260,0,1009,596,1744,6,0.502,1012,233,1,Full
3261,0,1010,457,1839,6,0.502,1012,233,1,Full
3262,0,1011,405,1973,6,0.502,1012,233,1,Full
3263,0,1012,631,2033,6,0.502,1012,233,1,Full
